product;review
Renewing + Argan Oil of Morocco Penetrating Oil;I have really dry hair and this helped a lot with that, my hair looks less dull, it looks more healthy and it smells amazing!
Renewing + Argan Oil of Morocco Penetrating Oil;Spray into hand and run threw hair or spray a few times a few inches away from ended. Personally helped me with moisture after showers for a fix for my split ends.
Renewing + Argan Oil of Morocco Penetrating Oil;Love this. Smells sooooo good and leaves my hair feeling so soft when I wake up. I put this on after I've showered and brushed my hair.
Renewing + Argan Oil of Morocco Penetrating Oil;It smells amazing! The mist is so fine, it's light weight, not greasy and it gives beautiful shine. I love this!
Renewing + Argan Oil of Morocco Penetrating Oil;I spray this on my hair every night before bed and then before I leave for work.  It has completely changed how my hair feels and looks.  I have pain-in-the-butt curly hair thats been through just about every treatment imaginable and dyed (because blondes have more fun right?).  This product has completely changed my life.  I do go through it extremely fast, but its relatively cheap so I don't care!!!
Renewing + Argan Oil of Morocco Penetrating Oil;I like the product it smells good and is very light on my hair.
Renewing + Argan Oil of Morocco Penetrating Oil;I've been using this for years now. Love it. Seems a little oily when you first put it on, but my hair absorbs it and it gives me softness and shine. I also like the smell.Works great., better than higher priced products.I'm always afraid they will discontinue it.
Renewing + Argan Oil of Morocco Penetrating Oil;I asked a question on here about it being shiny enough. I bought it and whoa was it shiny! Love it! I use it almost everyday cause my hair is so thick. The only problem is it's only shiny in the sunshine and never indoors. Thinking about getting the shampoo and conditioner. Maybe that will help.
Renewing + Argan Oil of Morocco Penetrating Oil;Spritz on when using heat and it leaves hair smooth soft and shiny! What a bargain too! Smells great!
Renewing + Argan Oil of Morocco Penetrating Oil;Argan oil really does help maintain my hair. My hair is overprocessed therefore there's only so much it can do which is calm down frizz and coat my hair to keep it from looking like a broom. But I notice my hair turns yellow much quicker and after reading the ingredients listed in the bottle(which are not listed in this website) that it contains red and yellow dyes..
Renewing + Argan Oil of Morocco Penetrating Oil;I have natural curly hair. I don't wash my hair everyday but I wet it everyday. I've been having trouble finding something that can define my curls while keeping them baby soft. This product does that for me.
Renewing + Argan Oil of Morocco Penetrating Oil;It doesn't weight my hair down and pleasant smell.
Renewing + Argan Oil of Morocco Penetrating Oil;I seen this once on Pinterest for dry brittle hair. So I purchased once & OMG now this like my 4 bottle or so. I use this once I step out the shower then blow dry or air dry May hair. Smells super good!! I spray once I straighten my hair too. I also use it the next day once I brush my hair. Hubby loves the smell too
Renewing + Argan Oil of Morocco Penetrating Oil;Just spray it in your hair regularly and you should feel your hair feel softer and livelier. I just spray it on my ends.
Renewing + Argan Oil of Morocco Penetrating Oil;Affordable and actually softens texture of colored hair!
Renewing + Argan Oil of Morocco Penetrating Oil;I always put it on my wet hair then blow dry. Just in case I put too much on the blow drying helps dry it out a little more. I also put it on my dry hair to try to smooth out the frizziness. You do need to be careful because you can put to much on and look like you have dirty oily hair.
Renewing + Argan Oil of Morocco Penetrating Oil;this products sucks. messed up my hair, drying it terribly. WORST product ever
Renewing + Argan Oil of Morocco Penetrating Oil;I have dry hair because I dye it.  I use this almost nightly.
Renewing + Argan Oil of Morocco Penetrating Oil;like it very much
Renewing + Argan Oil of Morocco Penetrating Oil;Tamed frizz and smells amazing 🙌 doesn't leave a greasy residue
Renewing + Argan Oil of Morocco Penetrating Oil;i use this product every day and it does a great job keeping my hair from getting frizzy. it works much better than other moroccan/argan oil products that i have used in the past. my only issue with it is that it's difficult to dispense the product without getting too much or dripping it all over the side of the bottle
Renewing + Argan Oil of Morocco Penetrating Oil;Works great
Renewing + Argan Oil of Morocco Penetrating Oil;Makes my hair feel good and healthy. I use it on damp hair and I love it. Good price too.
Renewing + Argan Oil of Morocco Penetrating Oil;Awesome! Lightweight oil! Superior!
Renewing + Argan Oil of Morocco Penetrating Oil;This is a very lightweight oil and it smells nice.  Not a heavy scent.  I spray a small amount in the palm of my hand and apply it to the ends of my hair.  Does a very nice job.  I ran out of my Moroccan Miricle Oil and was looking for something to use and this works great.  Would definetely recommend.
Renewing + Argan Oil of Morocco Penetrating Oil;I love how weightless this product really is. I have thick wavy hair and any product can weigh it down even more. This adds shine, helps with the dryness, smells great, and gives shine without it looking greasy.
Renewing + Argan Oil of Morocco Penetrating Oil;I've been spending tons of money on products for my daughter's curly, tangly, sometimes matted, frizzy, dry hair. It's been a nightmare, nothing works well at all. My friend and I were at Ulta and she recommended this. So, it wasn't a wash day for my daughter so I divided her hair into 3 sections, misted with water and sprayed this and then using a WIDE comb, I combed it through. WOW, incredible results. She then went to bed and I expcted to have to fight it again this morning but low and behold it was hardly tangled at all, just a bit at the ends. Another misting of water and this and it was perfect again.
Renewing + Argan Oil of Morocco Penetrating Oil;Makes my hair soft and smells really good!
Renewing + Argan Oil of Morocco Penetrating Oil;Man I was excited to try this only to find out it has drying ingredients such an trimthone an dimethicone smh
Renewing + Argan Oil of Morocco Penetrating Oil;I have wavy/curly hair and it took me years to find the right product for this humid Florida weather. Glad I chose to buy this product on a whim. It's not greasy on my hair and it smells good too! I usually spray it on my towel-dried hair after shower and my hair is ready in the morning.
Renewing + Argan Oil of Morocco Penetrating Oil;I have crazy curly dry hair and this argan oil helps a lot.     I use it daily.
Renewing + Argan Oil of Morocco Penetrating Oil;I bought this purely to add moisture to my hair on occasion. Not knowing if it would make my hair greasy, I decided to use it after my hair was towel dried and discovered that it made my hair dry so quickly! It's better than my Redken Pillow Proof Primer Spray and the Redken Diamond Oil Spray for a cheaper price. I can spray quite a bit onto my hair and it won't look greasy, so this product is a win.
Renewing + Argan Oil of Morocco Penetrating Oil;I put it in my hair after almost every shower, my hair gets really tangly so this helps smooth it out and makes it feel a lot softer and smoother!!
Renewing + Argan Oil of Morocco Penetrating Oil;One of my all time favorite hair products!!
Renewing + Argan Oil of Morocco Penetrating Oil;I use this on my hair twice a week
Renewing + Argan Oil of Morocco Penetrating Oil;I love using this product every day.
Renewing + Argan Oil of Morocco Penetrating Oil;leaves hair shiny and healthy looking! weightless. not greasy.
Renewing + Argan Oil of Morocco Penetrating Oil;I love it. For my curls. They shine and stay moisturized throughout the day. Not looking dry
Renewing + Argan Oil of Morocco Penetrating Oil;I used to always think that hair products needed an expensive price tag in order to actually be good, but that's definitely not the case with this product. I have thick, frizzy, and chemically processed hair, and I use this oil every time I wash my hair. I apply it when my hair is still wet and whether I decided to let my hair air dry or I blow dry it, this oil has done so much to keep my hair looking and feeling good!
Renewing + Argan Oil of Morocco Penetrating Oil;"I was having a problem with ""static electricity"" and could not get it controlled.  this product did the trick.  Love it.  My husband also uses it every morning, he is balding and his ""scalp""is dry.  This product works!"
Renewing + Argan Oil of Morocco Penetrating Oil;I am disappointed in this product. I thought it would be a lot more effective and helpful to my damaged and dry hair. It isn't really doing much for me except leaving my hair looking and feeling greasy. The smell is great but i would not recommend this product for trying to restore your hair and get it healthy again. I just don't see it working.
Renewing + Argan Oil of Morocco Penetrating Oil;I love this hair oil! I use it on wet hair before I blow dry it and it works better than Living Proof. I also spray a little on my finished hairstyle and it makes my hair soft and smooth. It repaired the damage I had from using Big Sexy Flat Iron Spray. This is amazing and I will continue to buy it again and again!!!
Renewing + Argan Oil of Morocco Penetrating Oil;i use this oil 1-2x a week, it helps keep my hair soft & smooth. i particularly like to use this after using a clarifying shampoo
Renewing + Argan Oil of Morocco Penetrating Oil;Made my hair shiny but not oily, tamed frizz, smoothed dead ends and smells great! Buying again as I'm almost out of my bottle :)
Renewing + Argan Oil of Morocco Penetrating Oil;This is hands down the best product I've used on my hair in a very long time.  It makes your hair feel so soft, look soft and not frizzy at all.  I flat iron my hair every day and it makes it look awesome!!
Renewing + Argan Oil of Morocco Penetrating Oil;I just wash and go, this oil made my hair less frizzy
Renewing + Argan Oil of Morocco Penetrating Oil;the best!!!!!
Renewing + Argan Oil of Morocco Penetrating Oil;Are use it after I wash my hair while it's still wet
Renewing + Argan Oil of Morocco Penetrating Oil;Perfect if you have coarse horse hair like mine. It softens and makes hair more manageable
Renewing + Argan Oil of Morocco Penetrating Oil;I have a pixie cut I used to bleach platinum myself (my hair is actually in really good condition), but the very back is ruined from the bleaching without help. Currently growing out my pixie for the second time and this helps make me frizzy straw like ends lay flat and feel smooth. Been using for three months now, def recommend. Only wish it fixed my hair rather than covered it.
Renewing + Argan Oil of Morocco Penetrating Oil;Essential to smooth and detangle damaged frizzy blonde hair. I use about a tablespoonful on wet hair before I brush and blowdry.
Kandee Pop Glam Ultra-Hydrating Conditioner;Sure, it makes your hair smell amazing...until it all breaks and falls out.  I based my purchase off of the reviews instead of the ingredients list and I'm wondering if the positive reviewers got paid to say what they did.  My purple hair wasn't really damaged in the first place, I bought this line of products to experiment.  Huge mistake.  It contains alcohol in several forms and made my hair feel dry and brittle, and it knotted like crazy before breaking and frizzing after combing.  Used it twice and am returning...I'll never look back!
Kandee Pop Glam Ultra-Hydrating Conditioner;I love it
Kandee Pop Glam Ultra-Hydrating Conditioner;I love the smell but wish it was stronger.
Kandee Pop Glam Ultra-Hydrating Conditioner;I had extremely high hopes it smells amazing it has an awesome consistency but after one use my hair felt tangly and extremely dry.
Kandee Pop Glam Ultra-Hydrating Conditioner;I like OGX, but the Hugs and Kisses line leaves my hair very dry. I tried it because I have color treated hair, but I didn't like it at all. I like my hair to be silky soft, easy to comb through. This left my hair dry and unmanageable. Even applying conditioning spray didn't help it.  I had to use quite a bit of oil shine product afterwards. I don't recommend. I prefer the Keratin line.
Kandee Pop Glam Ultra-Hydrating Conditioner;I cannot get over how good the smell of the shampoo and conditioner is. The conditioner leaves my hair silk soft and I'm obsessed.
Kandee Pop Glam Ultra-Hydrating Conditioner;I've started using this as my day to day conditioner. The labeling caught my eye at the store but the SCENT was so AMAZING I had to buy it immediately! It's hard to find a sulfate free conditioner that has such a yummy smell. I happened to have a date that night and he commented on the scent pretty immediately. As a conditioner, it performs well. I am on day two hair (I have oily scalp and colored/processed hair). Hair feels soft and still scented. Well priced and a good amount of product.
Kandee Pop Glam Ultra-Hydrating Conditioner;"I bought this product several times because it's so good. The smell is beyond incredible and, despite the fact that it IS somewhat ""runny"", it conditions my hair well. I get that everyone has different hair types though. I have extremely dry, long and fine bleached hair. This doesn't weigh it down either. I'm in love"
Kandee Pop Glam Ultra-Hydrating Conditioner;This does absolutely nothing for my hair I think it's dried it out even worse! Only plus is the smell and for the price it should do what it implies, OGX is usually my go to but not this one, waste of money I'm returning it!
Kandee Pop Glam Ultra-Hydrating Conditioner;I bought the shampoo and conditioner, both smell AMAZING. I will definitely be repurchasing and recommend to all my friends!
Kandee Pop Glam Ultra-Hydrating Conditioner;I don't normally write reviews but this conditioner is absolutely horrible. It dried my hair out and made it feel like straw. I bought the shampoo and conditioner because they smelled so good (to me the scent is comparable to bath and body works one thousand wishes) and the shampoo is ok but I absolutely do not recommend the conditioner. It's a very thin formula and it look almost half the bottle just to feel like I actually put some in my hair and I don't have overly thick hair.
Kandee Pop Glam Ultra-Hydrating Conditioner;I wanted to love this so badly. it smells so good. but it doesnt soften my hair and the shampoo version doesnt cleanse. and my hair fallout has increased greatly in just the week Ive been using it. I'll go back to using hask peach & rose oil.
Kandee Pop Glam Ultra-Hydrating Conditioner;I waited a long time for Ulta to carry this product and I am not disappointed. I usually use the coconut milk, but also liked the Gum Drop and Sugar Cookie from Kandee a few Christmases ago. This however has become my all time favorite! My hair is so soft and the scent is delicious. It's a sweet smell and I just love it. I'm planning on stocking up on this one.
Kandee Pop Glam Ultra-Hydrating Conditioner;I loved the smell more than anything. The shampoo was awesome. Not too stripping and not too heavy, but the conditioner was very thin and runny. My thick hair loves thick conditioner!
Kandee Pop Glam Ultra-Hydrating Conditioner;This made me get scalp acne. Too thick and difficult to wash out.
Kandee Pop Glam Ultra-Hydrating Conditioner;Ok so I have had issues in the past with OGX shampoos and conditioners completely drying my hair out. Where I live, all of our tap water is filtered through limestone and is very very hard water. I struggle with it drying my hair out and am constantly trying to find ways for my hair to stay looking and feeling hydrated without being oily (I have very fine hair). I did not have a single issue with this product or any of the other ones in the line. Not the shampoo, the conditioner, or the hydrating mask the time I used that in place of the Kisses conditioner. My hair is super soft and looks silky without looking oily. Honestly phenomenal. Plus!! This stuff smells like Be Enchanted by B&BW. Loooove that.
KANDEE SHAMPOO;I bought this initially because I liked the smell in the bottle. After one use, my hair felt greasy, and not clean at all. The smell of the shampoo and conditioner smell different on your hair than in the bottle. Smells like chemicals and didn't do anything for me. I can't wait to wash my hair later to get this stuff out! Pretty disappointed and will be returning it.
KANDEE SHAMPOO;I have never hated results from a shampoo (and conditioner) more. I've used it twice and now my hair is dry and frizzy and completely unmanageable. I have fine, straight hair and this made a mess of it. Will be returning ASAP.
KANDEE SHAMPOO;I like the smell, but wish it was more powerful. I also wish it made my hair softer.
KANDEE SHAMPOO;I bought this product because I need a little hydration and it smelled really good. But after using it, my scalp feels irritated and more dry than before.
KANDEE SHAMPOO;It's good smelling and hair was soft and manageable
KANDEE SHAMPOO;I've started using this as my day to day shampoo. The labeling caught my eye at the store but the SCENT, oh my God was so AMAZING I had to buy it immediately! It's hard to find a sulfate free shampoo that has such a yummy smell. I happened to have a date that night and he commented on the scent pretty immediately. As a shampoo, it performs well. My hair feels hydrated and it cleans/rinses off well (I have oily scalp and colored hair). No complaints! Well priced and a good sized bottle of product.
KANDEE SHAMPOO;This has not only intensified my hair color but my hair is so soft and smells amazing!!! 💯 would recommend!
KANDEE SHAMPOO;I got this based off the smell alone. I shouldn't have. My hair is so brittle now, I havent dyed it in years and it feels like I just left bleach in for an hour. More fall out than normal too. And the smell is not good once it dries.
KANDEE SHAMPOO;one of the worst shampoo and conditioners I have ever tried. and it made mine and my mom's hair dry not moisturizing at all.and my hair is already dry. the only good thing about it is it smells very good but that is all
KANDEE SHAMPOO;i loved this shampoo at the first few washes than after that it started to really dry out my hair and the conditioner dried my hair out even more to the point where my hair spray and hair products couldn't save my hair's dryness from overdoing my hair with taking the red out of my head. im so disappointed because kandee has colored hair and i excepted way more out of this.
KANDEE SHAMPOO;I'm not sure why there are negative reviews on this product, although I realize that people have different hair types. I have extremely long, fine, bleached hair and I love this shampoo and conditioner! Not only does it smell absolutely incredible, after using it for over a month, my hair seems to be in great shape. I have not noticed any tangles or drying. I'm in love.
KANDEE SHAMPOO;This is the worst shampoo i've ever used!!!! It smells amazing, and I really wanted to love it because I love Kandee Johnson and usually I really like OGX products. This shampoo tangled my hair so badly! More than Ive ever experienced. Tangles arent something I usually have an issue with, but once I started using this shampoo, they became awful and painful!!!
KANDEE SHAMPOO;For the price and brand I expected better, it smells amazing but it did nothing for my hair I think it even dried it out more, I am definitely returning this for the one in the blue bottle because it does better.
KANDEE SHAMPOO;This product is absolutely amazing! it smells great and it lasts long in my hair. I works very well, so i am very glad! I'd recommend this to anyone that can't seem to find that right shampoo or conditioner.
KANDEE SHAMPOO;I got the shampoo and conditioner, both smell AMAZING. Would definitely repurchase and recommend!
KANDEE SHAMPOO;It does not dry your hair . It comes out soft & shiny.
KANDEE SHAMPOO;This is my new shampoo and conditioner! I spent $60.00 on high end shampoo and conditioner and it came nothing close to this stuff!! I will never switch!
KANDEE SHAMPOO;I love it! It smells amazing and leaves my hair soft.
KANDEE SHAMPOO;This has an amazing smell that lasts for days, but my downside and disappointment was it stripped my color little by little. It didn't give me any vibrant nor help prolong my color. Even when I went weeks in between shampoos. It still stripped. Highly disappointed.
KANDEE SHAMPOO;This shampoo and conditioner worked wonders on my hair, didn't way it down and it smells nice.
KANDEE SHAMPOO;Ok so I have had issues in the past with OGX shampoos and conditioners completely drying my hair out. Where I live, all of our tap water is filtered through limestone and is very very hard water. I struggle with it drying my hair out and am constantly trying to find ways for my hair to stay looking and feeling hydrated without being oily (I have very fine hair). I did not have a single issue with this product or any of the other ones in the line. Not the shampoo, the conditioner, or the hydrating mask the time I used that in place of the Kisses conditioner. My hair is super soft and looks silky without looking oily. Honestly phenomenal. Plus!! This stuff smells like Be Enchanted by B&BW. Loooove that.
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;I have natural red hair long. This did not to hydrate my or help my locks.
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;This is like any drug store conditioner. It didn't do wonders for my hair or anything. I did like the smell
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;The bottle sucks. It's too hard to squeeze, the product is thick which is great for thick hair but you can't get it out of the bottle. I would only buy again if the bottle is better. And you should be able to store the bottle upside down.
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;This conditioner made my hair lose its shine and made my hair overall frizzy it's not good
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;I just bought this and used it once and right after washing I already have dandruff. I used the shampoo and conditioner of this product and day 2 hair is worse. Im going to return because I really dont like this product. It may work for other people, but for me it just leaves me extra dry... I have white flakes all up in my hair...which is so disgusting to me!!!
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;I have FINALLY found my holy grail shampoo and conditioner!!! Unfortunately deva curl made my curly hair extremely dry and brittle and this made a significant improvement just after one wash. I love the smell and how it moisturizes my hair. I don't think I'll ever buy a different shampoo and conditioner EVER
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;I just purchased the other day and finally used this morning. I like the smell and it made my curly hair less frizzy and more defined. I was using higher end brands, but I can't spend the money on that at the moment. It didn't detangle completely, but I like that it's sulfate and paraben free which is great for curls! I am going to continue to use, I love it so far.
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;Great Conditioner
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;"I bought this shampoo since it claimed to be ""hydrating"" but it leaves my hair extremely dry."
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;Hydrates nicely and makes my thick curly hair soft and smooth.
Hydrate + Repair Argan Oil of Morocco Extra Strength Conditioner;This totally detangled my hair and made it feel smooth
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;Had to change my shampoo because this one was causing my hair to be extra oily and made me produce a lot of dandruff.
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;"Please do not use this shampoo or any product from the OGX brand! There is an ingredient in all recently sold products called ""DMDM hydantoin"" that has caused lawsuits for hair loss and hair breakage! You can even see it in the ingredients list in the description. I used to love this shampoo until I recently found this out. Please for the sake of your hair, don't use this! Check the ingredients in every product you use."
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;My son has a scalp condition, this shampoo has made such a difference in that we do not have to use medications on his scalp now.
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;First wash, a big fan. I let my hair air dry, & it's so soft, shiny, & seems to have come back to life after just one wash. It smells great, was silky, & lathered very well. Will update my review if anything changes
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;never buying OGX products again. bought this after reading claims about being sulphate free. still made my hair fall out like never before. hair feels dry and brittle. need to use a lot for cleaning my hair. i would never recommend this product.
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;I have FINALLY found my holy grail shampoo and conditioner!!! Unfortunately deva curl made my curly hair extremely dry and brittle and this made a significant improvement just after one wash. I love the smell and how it moisturizes my hair. I don't think I'll ever buy a different shampoo and conditioner EVER
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;Great nourishing shampoo with a wonderful smell!
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;Wonderful
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;I use this about twice a week & my hair is so soft & shiny! Since I've started using it I've gotten compliments on how pretty my hair looks. Definitely going to buy It again
Hydrate + Repair Argan Oil of Morocco Extra Strength Shampoo;I will keep purchasing.
Pracaxi Oil Deeply Restoring Recovery Conditioner;I have 3A/3B hair, and this product wreaked havoc on it. The shampoo cleanses fairly well, but the conditioner quickly absorbs into the hair and has little to no slip. It took wasteful handfuls of this conditioner to go through my hair, and I could hear strands snapping the whole time no matter how gentle I was. When I rinsed my hair, my hair felt dry and rough. When I went to style my hair, my curls were loose and lifeless. After trying the product again, I got the same results, dry and brittle hair.
Pracaxi Oil Deeply Restoring Recovery Conditioner;This smells wonderful and makes my hair very soft. I am finding myself washing my hair less frequently when I use the shampoo/conditioner combination because it still smells and looks nice. However, this doesn't help with frizz at all for me which is why I took one star off.
Pracaxi Oil Deeply Restoring Recovery Conditioner;I'm a firm believer that curly hair needs that extra moisture and slip and this conditioner DOES THAT! It's affordable, hydrating, and helps with curls and frizz.
Pracaxi Oil Deeply Restoring Recovery Conditioner;I always use ogx products but it is hit or miss when trying new ones. I have very long, thick, wavy/curly hair and I was amazed by how springy my curls were after using this. I honestly don't think any product has ever made my hair feel this healthy and I LOVE the smell!
Charcoal Detox Dry Shampoo;I have a ton of very fine hair so I'm prone to greasy, oily looking hair after one day. I can go at least 3 days between washes with OGX. This doesn't leave my hair looking white & dusty. It brushes through easily to evenly distribute the dry shampoo. Refreshes my locks and smells great.
Charcoal Detox Dry Shampoo;It added noticeable volume.
Charcoal Detox Dry Shampoo;Gave this one a shot, and so glad I did!. This stuff is incredible and the smell is Intoxicating. This stuff smells so good, not overpowering and doesn't linger to long. My hair looks so fresh and it immediately soaks up any oil making your hair fresh and looking fuller. Will definitely be purchasing again.
Charcoal Detox Dry Shampoo;This product works just fine, but the smell is so overpowering that I am nauseous for hours 😩
Pracaxi Oil Deeply Restoring Recovery Shampoo;I buy the OGX shampoos all the time because they're convenient, a good price, and usually all work well. This one is definitely my least favorite out of all of the ones I've tried. My hair has been extra tangly lately and I've been using this shampoo for the last couple of months. I usually brush my hair before I wash it, shampoo, put in a conditioner/mask, and then use a wide tooth comb in the shower to spread out my conditioner. Usually that part is easy since my hair is already brushed and the conditioner softens it, but after using this shampoo I'm taking 5-10 minutes trying to get a bunch of knots out. Even after drying and styling I can't run my fingers through my hair as easily. My scalp also doesn't feel clean enough. I will continue to buy other OGX shampoos but not this one.
Pracaxi Oil Deeply Restoring Recovery Shampoo;I am constantly worried about buying moisturizing products that are not meant for European hair. After reading several reviews, I decided to give this a try and buy the whole pracaxi line. To my surprise, it is just enough for my hair to make it manageable & soft. My husband ran his fingers through my hair after my first use and commented how silky my hair was. It's so affordable, too!
Pracaxi Oil Deeply Restoring Recovery Shampoo;This shampoo/ conditioner (I bought the set) completely dried out my hair. When I used the shampoo my hair had that rubbery/ residue feel. I've used Ogx before and my hair has never felt this dry before. The conditioner did not help my comb out at all ! Idk if it's me or the product but this did not work for my hair.
Pracaxi Oil Deeply Restoring Recovery Shampoo;Sulfate free, restoring, and doesn't make your hair feel dry when you massage it in! I have sensitive scalp and so far no itching or irritation. Affordable and smells good!!
Renewing + Argan Oil Of Morocco Shampoo;When I first used it, it made my hair soft. I've been using it for a few months maybe close to a year now and I've seen a lot of hair loss and my hair feels dried out and more tangled. Then I read about the lawsuit OGX is in right now and decided to stop using it went to Ulta and got another more organic shampoo.
Renewing + Argan Oil Of Morocco Shampoo;Please research class action lawsuit before buying OGX shampoo and conditioner!!!
Renewing + Argan Oil Of Morocco Shampoo;My dry hair is soft and smelling good love it
Renewing + Argan Oil Of Morocco Shampoo;My hair is so soft and it still smells clean and no extra grease
Renewing + Argan Oil Of Morocco Shampoo;Great shampoo made my dry hair feel soft without weighing it down. Nice clean fragrance.
Renewing + Argan Oil Of Morocco Shampoo;My boyfriend has a very bad scalp psoriasis. Every shampoo and conditioner he is ever used has made it way worse. We finally got him started on this shampoo and conditioner and now he hardly has any flareups. I would definitely recommend it also smells wonderful
Renewing + Argan Oil Of Morocco Shampoo;This product makes my hair silky and moisturized and it feels stronger. For a year or so I used whatever shampoo, I didn't really care but I noticed my hair got really dry and didn't grow as fast. I also noticed a lot of hair fall, so I decided to switch to this brand because it is sulfate free. I started with the golden turmeric shampoo and it helped a little but still didn't give me the results I wanted so I switched to the argon oil one and I've seen a big improvement already. I am going to stick to this shampoo because it makes my hair feel very healthy and strong. I also like the conditioner as well.
Renewing + Argan Oil Of Morocco Shampoo;This was my holy grail conditioner for about five years, but the new reformulation is just terrible. It smells worse, is thinner, I have to use much more than I used to and it barely seems to do anything for my hair. My hair is wavy/curly/frizzy and thick so I really need a conditioner that does the work, and this just doesn't anymore.
Renewing + Argan Oil Of Morocco Shampoo;it smelled amazing and it lathered very well. however, my scalp started to burn right after i put it in my hair. idk if it will happen to anyone else but it did to me.
Renewing + Argan Oil Of Morocco Shampoo;This is my all time favorite shampoo. Made my dry hair moisturized and soft. But I hate how there's DMDM hydantoin😩
Renewing + Argan Oil Of Morocco Shampoo;This was great for my hair!! After just one use, my hair was soft shiny, and was no longer greasy! 10/10 would recommend
Renewing + Argan Oil Of Morocco Shampoo;This was great for my hair!! After just one use, my hair was soft shiny, and was no longer greasy! 10/10 would recommend
Renewing + Argan Oil Of Morocco Shampoo;"Don't use this!!! It has DMDM hydantoin which when mixed with water (you know, like when you're washing your freaking hair) becomes FORMALDEHYDE. It is a toxic chemical and a known CARCINOGEN. Which if you don't know, means it can cause CANCER. It also can cause your hair to fall out and begin balding. If you don't believe me please Google! This is as far from ""orangix""/organic as you can get."
Renewing + Argan Oil Of Morocco Shampoo;Can't believe I finally found something to tame my wavy frizz, and it's a drugstore brand. This stuff is gold.
Renewing + Argan Oil Of Morocco Shampoo;This product worked wonders for my hair . I bought the small one just to try it out and I like it better then my regular shampoo and conditioner (dove)
Renewing + Argan Oil Of Morocco Shampoo;Add texture or fragrance in between shampoo's
Renewing + Argan Oil Of Morocco Shampoo;"I used to love this stuff years ago. The smell was so good but different from regular ""fresh"" smelling things, like a darker but sweeter scent. I bought this and remembered how the conditioner worked great on my long straight hair. They must have changed the formula bc now it was like I didnt use any conditioner on my hair at all. And i use a lot everytime because my hair is so long. Even when rinsing it out it didnt feel as silky as any other conditioner like it did the opposite and dried it out. Same when it is wet and out of the shower combing it out was like I didnt use any conditioner at all and in knots and tangles. Also when I dried it just seemed like it didnt condition at all. I've never had this problem with any other conditioners or shampoos. But I forgot and repurchased it thinking it was going to be how I remembered it and same thing dry dry dry. The conditioner did nothing for my hair except dry it out. I wish it worked like it used to bc it smells so different and good."
Renewing + Argan Oil Of Morocco Shampoo;my hair felt just as dry as it was before. it really did nothing
Renewing + Argan Oil Of Morocco Shampoo;I dont like how this smells at all. The spray worked okay but I have used better dry shampoos for cheaper/same price.
Renewing + Argan Oil Of Morocco Shampoo;This is the worst product I've ever used. After hearing about it for like forever I decided to give it a try.. It made my hair sooooo dryyyyy like wooow I can not believe that there are people out there that love this product. It's the worst.
Renewing + Argan Oil Of Morocco Shampoo;this product gives my skin an allergic reaction but i still use it bc it's THAT good
Renewing + Argan Oil Of Morocco Shampoo;i've almost used the whole bottle and at this point have to buy a clarifying shampoo to get rid of all the buildup this product leaves. i've used it with the conditioner and it leaves my hair greasy. i usually don't have that problem with other shampoos. definitely won't repurchase and don't recommend
Renewing + Argan Oil Of Morocco Shampoo;I was progressing so well with my hair and the length and thickness was amazing. I wanted something to give it a bit more shine and life so I tried this out and it did nothing but strip my hair of everything and make it super frizzy/damaged again. Don't buy it.
Renewing + Argan Oil Of Morocco Shampoo;Love this shampoo and conditioner. I use it on my coarse wavy hair and it helps reduce frizz and smooth it out.
Renewing + Argan Oil Of Morocco Shampoo;I tried this a couple of times before I threw it away because each time it made my hair sticky and didn't absorb the oil from my hair. It was almost like using hairspray, not dry shampoo. It smells amazing which is why I wanted to try it but I'll stick with Batiste from now on.
Renewing + Argan Oil Of Morocco Shampoo;I have gave this products two chances but it's not a good product. The price is good but Leaves hair dry and frizzy.
Renewing + Argan Oil Of Morocco Shampoo;This shampoo and conditioner duo smells really good, the bottles are fun colors and it sounds like it's good for the environment. However, it's disgusting beyond that. It makes my hair so sticky at the roots (which after doing some reading, sounds as if it is because it is sulfate free.) Also, the shampoo is very thick. I write this review after spending nearly a hour trying to clean the residue from it out of my shower. I needed chemicals that are probably not good for the environment to clean it, making it a loose loose situation environmentally.
